"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
436436,"휴게음식점",3120000,20080430,"영업/정상",NA,"79.20","스타벅스 연세종합관점","커피숍",79.2,"서울특별시 서대문구 연세로 50-1, 지하2층 (신촌동, 신종합관)","서울특별시"
436530,"휴게음식점",3230000,20170525,"영업/정상",NA,"298.24","스타벅스 문정하비오점","기타 휴게음식점",298.24,"서울특별시 송파구 송파대로 111, 법조대로204동 104,105,106,107호 (문정동, 파크하비오 하비오길)","서울특별시"
436606,"휴게음식점",3020000,20170927,"영업/정상",NA,"297.91","스타벅스이촌점","커피숍",297.91,"서울특별시 용산구 이촌로 276, 지상1,2층 101,102,201,202호 (이촌동)","서울특별시"
436624,"휴게음식점",3020000,20120529,"영업/정상",NA,"231.39","스타벅스 커피 동부이촌동점","커피숍",231.39,"서울특별시 용산구 이촌로 198, 1,2층 (이촌동)","서울특별시"
436667,"휴게음식점",3020000,20130502,"영업/정상",NA,"386.98","스타벅스커피 순천향입구점","커피숍",386.98,"서울특별시 용산구 대사관로 67 (한남동, 657-104 지상1,2층)","서울특별시"
436676,"휴게음식점",3020000,20110316,"영업/정상",NA,"311.40","스타벅스숙대입구역점","커피숍",311.4,"서울특별시 용산구 한강대로 291 (갈월동,(지상1~3층))","서울특별시"
436755,"휴게음식점",3030000,20150423,"영업/정상",NA,"228.30","스타벅스 왕십리역점","커피숍",228.3,"서울특별시 성동구 왕십리로 326, 지상1층 (도선동)","서울특별시"
436772,"휴게음식점",3010000,20180508,"영업/정상",NA,"284.75","스타벅스 동국대점","커피숍",284.75,"서울특별시 중구 서애로1길 11, B101~B105호,B110호,B111호 (충무로5가)","서울특별시"
436815,"휴게음식점",3210000,20050324,"영업/정상",NA,"138.60","스타벅스하이브랜드점","커피숍",138.6,"서울특별시 서초구 매헌로 16, 101, 201호 (양재동,하이브랜드 리빙관)","서울특별시"
436831,"휴게음식점",3140000,20020829,"영업/정상",NA,"175.42","스타벅스현대목동점","백화점",175.42,"서울특별시 양천구 목동동로 257 (목동,현대백화점 지하2층)","서울특별시"
436873,"휴게음식점",3000000,20091221,"영업/정상",NA,"344.15","스타벅스 마로니에공원점","패스트푸드",344.15,"서울특별시 종로구 대학로 116 (동숭동,1층, 2층)","서울특별시"
436983,"휴게음식점",3030000,20010417,"영업/정상",NA,"242.81","스타벅스-한양대점","커피숍",242.81,"서울특별시 성동구 행당동 31-4번지 ,10,11","서울특별시"
437041,"휴게음식점",3010000,20090928,"영업/정상",NA,"202.90","스타벅스 남산단암점","커피숍",202.9,"서울특별시 중구 소월로 10 (남대문로5가,지상1층)","서울특별시"
437153,"휴게음식점",3020000,20080828,"영업/정상",NA,"320.00","스타벅스동빙고점","커피숍",320,"서울특별시 용산구 장문로 12 (동빙고동, 10-8외1필지 남도빌딩 지상1,2층일부)","서울특별시"
437164,"휴게음식점",3020000,20170810,"영업/정상",NA,"132.50","스타벅스신용산역점","커피숍",132.5,"서울특별시 용산구 한강대로 95, 1층 103호 (한강로2가, 용산래미안상가)","서울특별시"
437687,"휴게음식점",6510000,20180418,"영업/정상",NA,"528.95","스타벅스제주함덕점","커피숍",528.95,"제주특별자치도 제주시 조천읍 조함해안로 522, 1~2층","제주특별자치도"
437748,"휴게음식점",6510000,20161213,"영업/정상",NA,"189.46","스타벅스제주노형공원점","커피숍",189.46,"제주특별자치도 제주시 연북로 12, 지1층 101호 (노형동)","제주특별자치도"
437776,"휴게음식점",6510000,20130912,"영업/정상",NA,"97.94","스타벅스커피신제주이마트점","커피숍",97.94,"제주특별자치도 제주시 1100로 3348 (노형동, 이마트신제주점)","제주특별자치도"
437948,"휴게음식점",6510000,20140916,"영업/정상",NA,"379.70","스타벅스커피제주용담DT","커피숍",379.7,"제주특별자치도 제주시 서해안로 380, 1층 (용담삼동)","제주특별자치도"
438173,"휴게음식점",6510000,20150407,"영업/정상",NA,"388.90","스타벅스제주칠성점","커피숍",388.9,"제주특별자치도 제주시 관덕로 55, 1~2층 (일도일동)","제주특별자치도"
438570,"휴게음식점",6510000,20150527,"영업/정상",NA,"286.00","스타벅스제주노형점","커피숍",286,"제주특별자치도 제주시 도령로 27, 비101호 (노형동)","제주특별자치도"
438593,"휴게음식점",6510000,20180503,"영업/정상",NA,"456.69","스타벅스제주시청점","커피숍",456.69,"제주특별자치도 제주시 중앙로 215, 1~3층 (이도이동)","제주특별자치도"
438756,"휴게음식점",3940000,20140717,"영업/정상",NA,"164.90","스타벅스커피 풍산이마트점","커피숍",164.9,"경기도 고양시 일산동구 무궁화로 237, 1층 일부호 (중산동)","경기도"
438767,"휴게음식점",3940000,20141216,"영업/정상",NA,"365.19","스타벅스커피 원당DT점","커피숍",365.19,"경기도 고양시 덕양구 호국로 811, 1,2층 (주교동, 스타벅스 원당DT점 1동)","경기도"
438806,"휴게음식점",3940000,20150615,"영업/정상",NA,"238.00","스타벅스커피 일산후곡점","커피숍",238,"경기도 고양시 일산서구 일산로 541, 1층 일부호 (일산동, 수신빌딩)","경기도"
438807,"휴게음식점",3940000,20150615,"영업/정상",NA,"168.80","스타벅스커피 킨텍스이마트점","커피숍",168.8,"경기도 고양시 일산서구 킨텍스로 171, 1층 일부호 (대화동, 일산 킨텍스 복합개발)","경기도"
438860,"휴게음식점",3940000,20140519,"영업/정상",NA,"231.00","스타벅스커피 백석점","커피숍",231,"경기도 고양시 일산동구 중앙로 1059 (백석동, 1층일부)","경기도"
438893,"휴게음식점",3780000,20110530,"영업/정상",NA,"95.06","스타벅스 분당이마트점","커피숍",95.06,"경기도 성남시 분당구 불정로 134 (정자동,이마트분당점 1층 일부)","경기도"
438927,"휴게음식점",3940000,20150911,"영업/정상",NA,"236.88","스타벅스커피일산백마점","커피숍",236.88,"경기도 고양시 일산동구 일산로 237, 1층 전체호 (마두동)","경기도"
438995,"휴게음식점",3940000,20151208,"영업/정상",NA,"322.73","스타벅스커피 고양DT점","커피숍",322.73,"경기도 고양시 덕양구 호국로 1775, 1,2층 (고양동)","경기도"
439035,"휴게음식점",3860000,20160927,"영업/정상",NA,"163.69","스타벅스중동이마트점","커피숍",163.69,"경기도 부천시 석천로 188 (중동, (주)신세계이마트중동점 1층일부)","경기도"
439071,"휴게음식점",4810000,20170913,"영업/정상",NA,"339.37","스타벅스 여수웅천점","커피숍",339.37,"전라남도 여수시 예울마루로 37-53, 105호,106호,107호,203호 (웅천동)","전라남도"
439143,"휴게음식점",4810000,20160629,"영업/정상",NA,"406.06","스타벅스커피 여수둔덕 DT점","커피숍",406.06,"전라남도 여수시 좌수영로 478 (둔덕동)","전라남도"
439220,"휴게음식점",4810000,20111209,"영업/정상",NA,"283.26","스타벅스여수여천점","일반조리판매",283.26,"전라남도 여수시 망마로 39, 1.2층 (학동)","전라남도"
439359,"휴게음식점",4800000,20151211,"영업/정상",NA,"494.54","스타벅스커피목포북항DT점","커피숍",494.54,"전라남도 목포시 고하대로 694, 외2필지1~3층 (산정동)","전라남도"
439868,"휴게음식점",4830000,20161212,"영업/정상",NA,"223.15","스타벅스커피 전남나주점","커피숍",223.15,"전라남도 나주시 상야1길 21, A동 1층 103,104,105,106호 (빛가람동, 킹덤프라자)","전라남도"
439959,"휴게음식점",4800000,20170221,"영업/정상",NA,"310.30","스타벅스목포하당점","커피숍",310.3,"전라남도 목포시 백년대로 293, 1,2층 (상동)","전라남도"
440016,"휴게음식점",4800000,20140620,"영업/정상",NA,"240.00","스타벅스커피목포옥암점","커피숍",240,"전라남도 목포시 백년대로375번길 1, 1층 (옥암동)","전라남도"
440061,"휴게음식점",4800000,20130724,"영업/정상",NA,"481.17","스타벅스커피목포평화광장점","커피숍",481.17,"전라남도 목포시 미항로 137, 1~3층 (상동)","전라남도"
440069,"휴게음식점",4840000,20161101,"영업/정상",NA,"485.75","스타벅스커피 전남광양DT점","커피숍",485.75,"전라남도 광양시 중마중앙로 143 (중동, 1층,2층,3층 전부)","전라남도"
440450,"휴게음식점",4950000,20141120,"영업/정상",NA,"223.98","스타벅스커피 목포남악점","커피숍",223.98,"전라남도 무안군 삼향읍 남악3로82번길 11, 1층 102호","전라남도"
441064,"휴게음식점",4820000,20110621,"영업/정상",NA,"264.00","스타벅스순천조례점","커피숍",264,"전라남도 순천시 비봉2길 9 (조례동,(1,3층))","전라남도"
441121,"휴게음식점",4820000,20170314,"영업/정상",NA,"289.96","스타벅스순천신대점","커피숍",289.96,"전라남도 순천시 해룡면 향매로 99, 1층","전라남도"
441267,"휴게음식점",4820000,20170118,"영업/정상",NA,"351.54","스타벅스커피 순천호수공원점","커피숍",351.54,"전라남도 순천시 왕지2길 17, 1~2층 (왕지동)","전라남도"
441613,"휴게음식점",5310000,20151103,"영업/정상",NA,"350.72","스타벅스진주칠암DT","커피숍",350.72,"경상남도 진주시 진주대로829번길 2 (주약동, 외7필지 주3동 1층일부,2층 )","경상남도"
442045,"휴게음식점",5310000,20140124,"영업/정상",NA,"294.00","스타벅스 진주중안점","커피숍",294,"경상남도 진주시 진양호로527번길 3 (중안동, 1~2층)","경상남도"
442099,"휴게음식점",5310000,20130729,"영업/정상",NA,"368.48","스타벅스 진주신안","커피숍",368.48,"경상남도 진주시 진양호로 355 (신안동, 1~2층)","경상남도"
442390,"휴게음식점",5080000,20150819,"영업/정상",NA,"283.00","스타벅스커피 구미시청디티점","커피숍",283,"경상북도 구미시 송정대로 27 (송정동)","경상북도"
442547,"휴게음식점",5080000,20080310,"영업/정상",NA,"206.25","스타벅스커피구미점","일반조리판매",206.25,"경상북도 구미시 구미중앙로 94 (원평동)","경상북도"
442583,"휴게음식점",5050000,20140117,"영업/정상",NA,"347.76","스타벅스경주보문호수DT점","커피숍",347.76,"경상북도 경주시 보문로 132-6 (북군동)","경상북도"
442635,"휴게음식점",5050000,20160520,"영업/정상",NA,"305.12","스타벅스 경주터미널DT점","커피숍",305.12,"경상북도 경주시 태종로 686, 1~2층 (사정동)","경상북도"
442649,"휴게음식점",5050000,20180322,"영업/정상",NA,"311.04","스타벅스 경주보문점","일반조리판매",311.04,"경상북도 경주시 보문로 537, 1,2층층 (천군동)","경상북도"
442715,"휴게음식점",3260000,20130226,"영업/정상",NA,"251.92","스타벅스부산동대신역점","커피숍",251.92,"부산광역시 서구 구덕로322번길 7 (동대신동3가)","부산광역시"
442734,"휴게음식점",3260000,20141117,"영업/정상",NA,"297.00","스타벅스커피 부민사거리점","커피숍",297,"부산광역시 서구 구덕로 212, 1~3층 (부민동1가)","부산광역시"
442752,"휴게음식점",3360000,20120130,"영업/정상",NA,"314.39","스타벅스 명지오션시티점","커피숍",314.39,"부산광역시 강서구 명지오션시티11로 66, 1,2층 104,202호 (명지동, 지타워)","부산광역시"
443040,"휴게음식점",3250000,20060530,"영업/정상",NA,"362.88","스타벅스비프(BIFF)광장점","커피숍",362.88,"부산광역시 중구 비프광장로 25 (남포동3가)","부산광역시"
443052,"휴게음식점",3270000,20080326,"영업/정상",NA,"102.87","스타벅스 부산역점","커피숍",102.87,"부산광역시 동구 중앙대로 216 (초량동,,1층)","부산광역시"
443175,"휴게음식점",3380000,20170227,"영업/정상",NA,"165.00","스타벅스 수영역점","커피숍",165,"부산광역시 수영구 수영로 671, 1층 (광안동)","부산광역시"
443221,"휴게음식점",3470000,20180626,"영업/정상",NA,"303.60","스타벅스대구광장점","커피숍",303.6,"대구광역시 달서구 달구벌대로 1710, 두류동성호빌딩 1층 (두류동)","대구광역시"
443424,"휴게음식점",3460000,20030909,"영업/정상",NA,"89.50","(주)스타벅스동아수성점","커피숍",89.5,"대구광역시 수성구 지범로 191 (범물동,동아수성점(1층, 2층))","대구광역시"
443593,"휴게음식점",3470000,20160706,"영업/정상",NA,"254.70","스타벅스커피 대구도원DT점","커피숍",254.7,"대구광역시 달서구 상화로 314, 1~2층 (도원동)","대구광역시"
443613,"휴게음식점",3460000,20150909,"영업/정상",NA,"238.68","스타벅스커피 대구삼성화재점","커피숍",238.68,"대구광역시 수성구 동대구로 401 (범어동)","대구광역시"
443627,"휴게음식점",3470000,20170410,"영업/정상",NA,"429.08","스타벅스대구진천역점","커피숍",429.08,"대구광역시 달서구 월배로 91, 1~3층 (진천동)","대구광역시"
443669,"휴게음식점",3460000,20131212,"영업/정상",NA,"314.57","스타벅스대구만촌DT점","커피숍",314.57,"대구광역시 수성구 달구벌대로 2636 (만촌동)","대구광역시"
443685,"휴게음식점",3460000,20120828,"영업/정상",NA,"180.80","스타벅스대구범어제니스","커피숍",180.8,"대구광역시 수성구 달구벌대로 2435, 301동 110호 (범어동, 두산위브제니스)","대구광역시"
443893,"휴게음식점",3430000,20151218,"영업/정상",NA,"301.98","스타벅스커피 대구평리DT점","커피숍",301.98,"대구광역시 서구 서대구로 89 (평리동)","대구광역시"
443914,"휴게음식점",3460000,20150213,"영업/정상",NA,"337.18","스타벅스커피대구시지점","커피숍",337.18,"대구광역시 수성구 달구벌대로 3216 (신매동)","대구광역시"
443934,"휴게음식점",3460000,20110720,"영업/정상",NA,"180.00","스타벅스 수성리더스점","커피숍",180,"대구광역시 수성구 동대구로 95 (두산동,수성SK리더스뷰 108동 605호,606호,614호,615호)","대구광역시"
444399,"휴게음식점",5680000,20190705,"영업/정상",NA,"390.42","스타벅스당진시곡DT점","커피숍",390.42,"충청남도 당진시 서해로 6283 (시곡동)","충청남도"
444475,"휴게음식점",4810000,20190626,"영업/정상",NA,"619.14","스타벅스 여수해양공원점","기타 휴게음식점",619.14,"전라남도 여수시 이순신광장로 192 (종화동)","전라남도"
444552,"휴게음식점",4800000,20190626,"영업/정상",NA,"405.00","스타벅스목포터미널DT점","커피숍",405,"전라남도 목포시 영산로 495, 1,2층 (상동)","전라남도"
444799,"휴게음식점",3000000,20190730,"영업/정상",NA,"270.03","스타벅스 경희궁로점","커피숍",270.03,"서울특별시 종로구 새문안로3길 15, 동원빌딩 1층 (당주동)","서울특별시"
445043,"휴게음식점",3740000,20200225,"영업/정상",NA,"233.05","스타벅스 광교갤러리아 9F점","커피숍",233.05,"경기도 수원시 영통구 광교중앙로 124, 갤러리아 광교 9층 (하동)","경기도"
445458,"휴게음식점",4490000,20190904,"영업/정상",NA,"351.89","스타벅스천안두정역디티점","커피숍",351.89,"충청남도 천안시 서북구 두정로 264, 1,2층 (두정동)","충청남도"
445645,"휴게음식점",3040000,20191002,"영업/정상",NA,"357.10","스타벅스건국대점","커피숍",357.1,"서울특별시 광진구 능동로 117, 1층일부,2층 (화양동)","서울특별시"
445812,"휴게음식점",5570000,20190826,"영업/정상",NA,"369.59","스타벅스 충북증평점","커피숍",369.59,"충청북도 증평군 증평읍 광장로 40","충청북도"
445961,"휴게음식점",3250000,20190819,"영업/정상",NA,"685.60","스타벅스 부산광복로R","커피숍",685.6,"부산광역시 중구 광복중앙로 8-2 (광복동3가)","부산광역시"
446011,"휴게음식점",5380000,20190726,"영업/정상",NA,"498.49","스타벅스 남양산IC DT점","커피숍",498.49,"경상남도 양산시 동면 양산대로 532, 1층, 2층","경상남도"
446338,"휴게음식점",3740000,20120410,"영업/정상",NA,"231.46","스타벅스수원영통점","커피숍",231.46,"경기도 수원시 영통구 봉영로 1617 (영통동, 958-2 훼미리타워 101호)","경기도"
446447,"휴게음식점",3910000,20190726,"영업/정상",NA,"357.21","스타벅스 평택서정DT점","커피숍",357.21,"경기도 평택시 경기대로 1353, 1~2층 (서정동)","경기도"
446557,"휴게음식점",3590000,20190924,"영업/정상",NA,"247.32","스타벅스광주동명점","커피숍",247.32,"광주광역시 동구 동명로 16, 1층 (동명동)","광주광역시"
446591,"휴게음식점",3220000,20190726,"영업/정상",NA,"506.48","스타벅스 국기원사거리점","커피숍",506.48,"서울특별시 강남구 테헤란로 125, D.A디에이성형외과 1층,2층 (역삼동)","서울특별시"
446597,"휴게음식점",5340000,20190725,"영업/정상",NA,"421.45","스타벅스경남사천DT점","커피숍",421.45,"경상남도 사천시 사천읍 사천대로 1844, 1,2층","경상남도"
446673,"휴게음식점",3200000,20190924,"영업/정상",NA,"264.46","스타벅스 낙성대역점","커피숍",264.46,"서울특별시 관악구 남부순환로 1908, 1,2층 (봉천동)","서울특별시"
447093,"휴게음식점",4040000,20190816,"영업/정상",NA,"218.56","스타벅스 하남덕풍점","커피숍",218.56,"경기도 하남시 덕풍동로 123, 태석오피스텔하남풍산메트하임 1층 101~103호 (덕풍동)","경기도"
447110,"휴게음식점",4040000,20190722,"영업/정상",NA,"415.69","스타벅스 하남미사DT점","커피숍",399.36,"경기도 하남시 미사강변남로 35, 스타벅스 1~3층 (망월동)","경기도"
447259,"휴게음식점",3610000,20190816,"영업/정상",NA,"447.84","스타벅스 광주월산DT점","커피숍",447.84,"광주광역시 남구 대남대로 386, 1층2층 (월산동)","광주광역시"
447490,"휴게음식점",3610000,20190722,"영업/정상",NA,"404.74","스타벅스광주주월DT점","커피숍",404.74,"광주광역시 남구 회재로 1256, 1.2층 (주월동)","광주광역시"
447579,"휴게음식점",3290000,20190703,"영업/정상",NA,"674.87","스타벅스서면중앙대로R점","커피숍",674.87,"부산광역시 부산진구 중앙대로 672, 1~2층 104,205호 (부전동)","부산광역시"
447643,"휴게음식점",3740000,20200406,"영업/정상",NA,"538.71","스타벅스 수원세류DT점","커피숍",538.71,"경기도 수원시 권선구 권선로544번길 1, 1,2,3층 (세류동)","경기도"
448160,"휴게음식점",3740000,20191118,"영업/정상",NA,"272.22","스타벅스 수원금곡점","커피숍",272.22,"경기도 수원시 권선구 금곡로 219, 리더스 빌딩 1층 (금곡동)","경기도"
448297,"휴게음식점",3070000,20190902,"영업/정상",NA,"335.60","스타벅스 미아이마트점","커피숍",335.6,"서울특별시 성북구 도봉로 17, 신세계 이마트 미아점 1~2층 (길음동)","서울특별시"
448674,"휴게음식점",3740000,20180123,"영업/정상",NA,"418.10","스타벅스 수원KBS DT점","커피숍",418.1,"경기도 수원시 팔달구 권광로 265, 1,2층 (인계동)","경기도"
448690,"휴게음식점",3190000,20190822,"영업/정상",NA,"310.08","스타벅스 남성역점","커피숍",310.08,"서울특별시 동작구 사당로 219, 1,2층 (사당동)","서울특별시"
448837,"휴게음식점",3860000,20190829,"영업/정상",NA,"230.78","스타벅스 스타필드부천점","커피숍",230.78,"경기도 부천시 옥길로 1, 스타필드시티 부천 1층 일부호 (옥길동)","경기도"
449168,"휴게음식점",4050000,20190917,"영업/정상",NA,"404.62","스타벅스용인김량장DT점","커피숍",404.62,"경기도 용인시 처인구 백옥대로 1174 (김량장동)","경기도"
449249,"휴게음식점",4060000,20190827,"영업/정상",NA,"234.39","스타벅스 파주P.아울렛 1F","커피숍",234.39,"경기도 파주시 탄현면 필승로 200, 파주프리미엄아울렛 지하1층 1312호","경기도"
449428,"휴게음식점",3010000,20190917,"영업/정상",NA,"199.34","스타벅스 동대문두타점","커피숍",199.34,"서울특별시 중구 장충단로 275, 2층 41호 (을지로6가)","서울특별시"
450416,"휴게음식점",4040000,20190624,"영업/정상",NA,"240.36","스타벅스 미사역효성점","커피숍",232.8,"경기도 하남시 아리수로 570, 미사역 효성해링턴 타워 더 퍼스트 1층 1001~1003,1011~1013호 (망월동)","경기도"
450852,"휴게음식점",3110000,20190607,"영업/정상",NA,"233.20","스타벅스 불광역점","패스트푸드",233.2,"서울특별시 은평구 통일로 715, 1층 (대조동)","서울특별시"
450853,"휴게음식점",3120000,20190607,"영업/정상",NA,"210.70","스타벅스 가재울뉴타운점","커피숍",210.7,"서울특별시 서대문구 가재울미래로 2, 제별동상가동 1층 101,103-1,103-2호 (남가좌동, DMC파크뷰자이)","서울특별시"
450898,"휴게음식점",3780000,20190607,"영업/정상",NA,"245.18","스타벅스 남한산성입구역점","커피숍",245.18,"경기도 성남시 중원구 산성대로426번길 2, 101-106호 (금광동)","경기도"
450931,"휴게음식점",4490000,20190624,"영업/정상",NA,"151.89","스타벅스천안서북이마트점","커피숍",151.89,"충청남도 천안시 서북구 삼성대로 20, 이마트천안서북점 1층 (백석동)","충청남도"
451013,"휴게음식점",3990000,20190404,"영업/정상",NA,"388.03","스타벅스 남양주연평DT점","커피숍",388.03,"경기도 남양주시 진접읍 해밀예당1로 27, 1층, 2층","경기도"
451207,"휴게음식점",3200000,20190516,"영업/정상",NA,"255.00","스타벅스 관악서울대입구R점","커피숍",255,"서울특별시 관악구 관악로 158, BS타워 1층 (봉천동)","서울특별시"
451241,"휴게음식점",3010000,20110524,"영업/정상",NA,"303.60","스타벅스 충무로역점","커피숍",303.6,"서울특별시 중구 퇴계로 197 (필동2가,(충무빌딩 1층))","서울특별시"
451271,"휴게음식점",3010000,20141216,"영업/정상",NA,"248.64","스타벅스 중구저동점","커피숍",248.64,"서울특별시 중구 수표로 34, 1층 (저동2가)","서울특별시"
451282,"휴게음식점",3010000,20160511,"영업/정상",NA,"138.81","스타벅스 신세계본점6F","커피숍",138.81,"서울특별시 중구 퇴계로 77 (충무로1가)","서울특별시"
451284,"휴게음식점",3210000,20140422,"영업/정상",NA,"178.00","스타벅스커피 신논현역점","커피숍",178,"서울특별시 서초구 강남대로 483, 1층 (반포동)","서울특별시"
451290,"휴게음식점",3120000,20170327,"영업/정상",NA,"371.62","스타벅스 홍제역점","커피숍",371.62,"서울특별시 서대문구 통일로 451, 지상1,2층 (홍제동)","서울특별시"
451342,"휴게음식점",3140000,20160913,"영업/정상",NA,"213.72","스타벅스목동오목로점","커피숍",213.72,"서울특별시 양천구 오목로 279, 지상1층 102,103,104,105호 (목동, 현대프라자)","서울특별시"
451403,"휴게음식점",3030000,20081216,"영업/정상",NA,"86.62","스타벅스 성수이마트점","커피숍",86.62,"서울특별시 성동구 뚝섬로 379 (성수동2가, 이마트 내)","서울특별시"
451451,"휴게음식점",3210000,20120227,"영업/정상",NA,"97.08","스타벅스커피 강남GT타워점","커피숍",97.08,"서울특별시 서초구 서초대로 411, 1층 (서초동, GT타워동관)","서울특별시"
451571,"휴게음식점",3010000,20150424,"영업/정상",NA,"495.35","스타벅스 명동 중앙로","커피숍",495.35,"서울특별시 중구 명동길 60 (명동2가, 1.2.3층)","서울특별시"
451599,"휴게음식점",3070000,20111222,"영업/정상",NA,"231.40","스타벅스 한성대입구역점","커피숍",231.4,"서울특별시 성북구 성북로 11 (성북동1가)","서울특별시"
451709,"휴게음식점",3020000,20180226,"영업/정상",NA,"486.00","스타벅스용산역써밋R점","커피숍",486,"서울특별시 용산구 한강대로 69, 지상1,2층 상가동 111, 213, 214, 215호 (한강로2가, 용산푸르지오써밋)","서울특별시"
451731,"휴게음식점",3140000,20161216,"영업/정상",NA,"223.00","스타벅스목동8단지점","커피숍",223,"서울특별시 양천구 목동서로 299, 지상1층 (신정동, 토피아빌딩)","서울특별시"
451823,"휴게음식점",3010000,20170515,"영업/정상",NA,"296.06","스타벅스 대우재단빌딩점","커피숍",296.06,"서울특별시 중구 퇴계로 18 (남대문로5가, 대우재단빌딩 1층1-1 ~ 2층 2-1A)","서울특별시"
451835,"휴게음식점",3210000,20110613,"영업/정상",NA,"293.05","스타벅스커피 교대법원점","커피숍",293.05,"서울특별시 서초구 서초중앙로 164, 신한국빌딩 1층 (서초동)","서울특별시"
451845,"휴게음식점",3010000,20150120,"영업/정상",NA,"274.29","스타벅스 약수역점","커피숍",274.29,"서울특별시 중구 다산로 129 (신당동, 1층,2층,3층)","서울특별시"
451894,"휴게음식점",3010000,20160321,"영업/정상",NA,"305.00","스타벅스 한국프레스센터점","커피숍",305,"서울특별시 중구 세종대로 124, 1층 (태평로1가)","서울특별시"
451946,"휴게음식점",3110000,20120628,"영업/정상",NA,"399.53","스타벅스 구산역점","커피숍",399.53,"서울특별시 은평구 연서로 146, 1,2층 101,201호 (대조동)","서울특별시"
451990,"휴게음식점",3010000,20120315,"영업/정상",NA,"198.82","스타벅스 을지로삼화타워","커피숍",198.82,"서울특별시 중구 을지로5길 16, 1층 101호 (을지로2가, 삼화타워)","서울특별시"
452061,"휴게음식점",3140000,20171220,"영업/정상",NA,"462.73","스타벅스신정DT점","커피숍",462.73,"서울특별시 양천구 신월로 341, 지상1~2층 (신정동)","서울특별시"
452108,"휴게음식점",3010000,20140512,"영업/정상",NA,"187.50","스타벅스 명동메트로","커피숍",187.5,"서울특별시 중구 명동9가길 14, 1층 (을지로2가)","서울특별시"
452145,"휴게음식점",3120000,19990715,"영업/정상",NA,"217.56","스타벅스 이대R점","커피숍",217.56,"서울특별시 서대문구 이화여대길 34, 1~3층 (대현동)","서울특별시"
452176,"휴게음식점",3120000,20100709,"영업/정상",NA,"277.55","스타벅스충정타워","커피숍",277.55,"서울특별시 서대문구 서소문로 21 (충정로3가,(101호) 지상1층)","서울특별시"
452229,"휴게음식점",3070000,20070406,"영업/정상",NA,"116.82","스타벅스현대미아점","커피숍",116.82,"서울특별시 성북구 동소문로 315 (길음동,현대백화점지하1층)","서울특별시"
452261,"휴게음식점",3010000,20151022,"영업/정상",NA,"277.00","스타벅스 을지로경기빌딩","커피숍",277,"서울특별시 중구 남대문로10길 9 (삼각동, 1층)","서울특별시"
452288,"휴게음식점",3110000,20171128,"영업/정상",NA,"349.39","스타벅스 연신내역사거리점","커피숍",349.39,"서울특별시 은평구 통일로 842, 1,2층 (불광동)","서울특별시"
452289,"휴게음식점",3210000,20111206,"영업/정상",NA,"288.39","스타벅스커피 서초동점","커피숍",288.39,"서울특별시 서초구 남부순환로339길 64, 1층 (서초동)","서울특별시"
452291,"휴게음식점",3020000,20160224,"영업/정상",NA,"105.16","스타벅스서울타워점","커피숍",105.16,"서울특별시 용산구 남산공원길 105, 1층 101,102호 (용산동2가)","서울특별시"
452298,"휴게음식점",3020000,20160926,"영업/정상",NA,"253.80","스타벅스남영동","커피숍",253.8,"서울특별시 용산구 한강대로 275, 1층,2층,3층 (갈월동)","서울특별시"
452515,"휴게음식점",3210000,20140124,"영업/정상",NA,"178.21","스타벅스커피 서초파라곤점","커피숍",178.21,"서울특별시 서초구 서초대로74길 29, 106호 (서초동, 서초파라곤)","서울특별시"
452516,"휴게음식점",3210000,20140124,"영업/정상",NA,"413.67","스타벅스커피 서초중앙로점","커피숍",413.67,"서울특별시 서초구 서초중앙로 225, 1층, 2층 (반포동)","서울특별시"
452526,"휴게음식점",3110000,20180123,"영업/정상",NA,"179.57","스타벅스 구파발사거리","커피숍",179.57,"서울특별시 은평구 진관3로 21, 101동 1층 105호~108호 (진관동)","서울특별시"
452552,"휴게음식점",3010000,20160719,"영업/정상",NA,"248.16","스타벅스 신당역사거리점","커피숍",248.16,"서울특별시 중구 다산로 258, 1층 (흥인동, 상점1-4호)","서울특별시"
452581,"휴게음식점",3010000,20131011,"영업/정상",NA,"211.00","스타벅스 신당역점","커피숍",211,"서울특별시 중구 퇴계로 385, 지상1층 (흥인동)","서울특별시"
452620,"휴게음식점",3010000,20160518,"영업/정상",NA,"88.02","스타벅스 을지로2가점","커피숍",88.02,"서울특별시 중구 삼일대로 358, 1층 (을지로2가)","서울특별시"
452724,"휴게음식점",3010000,20151123,"영업/정상",NA,"310.74","스타벅스커피 명동입구","커피숍",310.74,"서울특별시 중구 남대문로 68-1 (명동2가, 명동2가 85-6 (2층,3층))","서울특별시"
452728,"휴게음식점",3010000,20170713,"영업/정상",NA,"108.40","스타벅스 을지로국제빌딩점","커피숍",108.4,"서울특별시 중구 남대문로 109 (다동, 1층)","서울특별시"
452772,"휴게음식점",3020000,20170119,"영업/정상",NA,"161.30","스타벅스 용산파크타워점","커피숍",161.3,"서울특별시 용산구 서빙고로 67, 지하1층 (용산동5가)","서울특별시"
452798,"휴게음식점",3010000,20151109,"영업/정상",NA,"442.20","스타벅스 명동길점","커피숍",442.2,"서울특별시 중구 명동10길 41 (충무로2가, 2층,3층)","서울특별시"
