"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
391581,"휴게음식점",5350000,20180809,"영업/정상",NA,"232.84","투썸플레이스 장유대청점","커피숍",232.84,"경상남도 김해시 계동로 217 (대청동)","경상남도"
391665,"휴게음식점",5530000,20110921,"영업/정상",NA,"247.12","투썸플레이스 화성동탄점","커피숍",247.12,"경기도 화성시 동탄지성로 2, 112, 113-2, 204호 (반송동, 동탄플래티넘)","경기도"
391894,"휴게음식점",3330000,20180816,"영업/정상",NA,"518.80","투썸플레이스 해운대수목원점","기타 휴게음식점",518.8,"부산광역시 해운대구 반송로 617, 1,2층 일부호 (석대동)","부산광역시"
391902,"휴게음식점",4390000,20180828,"영업/정상",NA,"247.19","투썸플레이스서충주신도시점","커피숍",247.19,"충청북도 충주시 중앙탑면 원앙길 8-14, 101,205호","충청북도"
392134,"휴게음식점",5710000,20131203,"영업/정상",NA,"266.47","투썸플레이스청주하복대점","커피숍",266.47,"충청북도 청주시 흥덕구 2순환로1167번길 13 (복대동, (1,2층))","충청북도"
392151,"휴게음식점",3930000,20180803,"영업/정상",NA,"164.22","투썸플레이스","커피숍",164.22,"경기도 안산시 단원구 고잔1길 7, 석탑프라자 102, 102-1호 (고잔동)","경기도"
392200,"휴게음식점",3560000,20211129,"영업/정상",NA,"209.69","투썸플레이스 인천석남역점","커피숍",209.69,"인천광역시 서구 길주로 101-1, 대진빌딩 1층 일부호 (석남동)","인천광역시"
392419,"휴게음식점",5020000,20120425,"영업/정상",NA,"237.80","투썸플레이스 포항양덕점","커피숍",237.8,"경상북도 포항시 북구 장량로 155 (양덕동)","경상북도"
392696,"휴게음식점",5020000,20130910,"영업/정상",NA,"109.12","투썸플레이스 포항보경사점","커피숍",109.12,"경상북도 포항시 북구 송라면 보경로 456, 1층","경상북도"
392788,"휴게음식점",3240000,20180810,"영업/정상",NA,"380.25","투썸플레이스 강동역점","커피숍",380.25,"서울특별시 강동구 천호대로 1077, 1층 (천호동, 래미안강동팰리스)","서울특별시"
393072,"휴게음식점",3200000,20120418,"영업/정상",NA,"230.00","투썸플레이스 서울대입구역점","커피숍",230,"서울특별시 관악구 관악로 157 (봉천동, 성진빌딩2층)","서울특별시"
393309,"휴게음식점",5020000,20120725,"영업/정상",NA,"208.36","투썸플레이스 포항오천점","커피숍",208.36,"경상북도 포항시 남구 오천읍 원동로 34","경상북도"
393310,"휴게음식점",5020000,20120719,"영업/정상",NA,"763.86","투썸플레이스 포항영일대점","커피숍",763.86,"경상북도 포항시 북구 해안로 93, A동 1,2층 (두호동, 갤럭시호텔)","경상북도"
393338,"휴게음식점",5020000,20140430,"영업/정상",NA,"399.86","투썸플레이스 포항화진점","커피숍",399.86,"경상북도 포항시 북구 송라면 동해대로 3258, 1,2층","경상북도"
393432,"휴게음식점",5020000,20160308,"영업/정상",NA,"18.29","투썸플레이스베니키아호텔포항점","기타 휴게음식점",18.29,"경상북도 포항시 남구 중앙로 128, 1층 (해도동)","경상북도"
393446,"휴게음식점",5020000,20150506,"영업/정상",NA,"444.90","투썸플레이스","커피숍",444.9,"경상북도 포항시 남구 송도해안길 68, 1층~2층 (송도동)","경상북도"
393462,"휴게음식점",3000000,20180719,"영업/정상",NA,"","투썸플레이스 대학로점","커피숍",382.6,"서울특별시 종로구 대학로 89, 대학로SJA빌딩 1층 (연건동)","서울특별시"
393694,"휴게음식점",3200000,20110217,"영업/정상",NA,"175.20","투썸플레이스신림역점","커피숍",175.2,"서울특별시 관악구 신림로 350 (신림동)","서울특별시"
393717,"휴게음식점",3200000,20150824,"영업/정상",NA,"260.87","투썸플레이스 신림로점","커피숍",260.87,"서울특별시 관악구 신림로 328, 1~3층 (신림동)","서울특별시"
393795,"휴게음식점",3200000,20110623,"영업/정상",NA,"178.00","투썸플레이스 사당역점","커피숍",178,"서울특별시 관악구 남부순환로 2082-33 (남현동)","서울특별시"
393846,"휴게음식점",3200000,20101015,"영업/정상",NA,"64.44","투썸플레이스서울대역중앙점","커피숍",64.44,"서울특별시 관악구 봉천로 472, 1층 103호 (봉천동)","서울특별시"
394253,"휴게음식점",3200000,20171128,"영업/정상",NA,"122.66","투썸플레이스 신림녹두거리점","커피숍",122.66,"서울특별시 관악구 신림로 127, 1층 103, 104호 (신림동)","서울특별시"
394303,"휴게음식점",3150000,20160324,"영업/정상",NA,"397.25","투썸플레이스 발산역점","커피숍",397.25,"서울특별시 강서구 마곡중앙6로 93, 1~2층 105, 203호 (마곡동, 가양 1동 열린프라자)","서울특별시"
394312,"휴게음식점",3150000,20150420,"영업/정상",NA,"249.18","투썸플레이스 까치산역점","커피숍",249.18,"서울특별시 강서구 강서로 43, 지하1~지상1층 101,B103호 (화곡동, 1동 도양라비앙타워)","서울특별시"
394418,"휴게음식점",3150000,20150413,"영업/정상",NA,"172.13","투썸플레이스 개화산역점","커피숍",172.13,"서울특별시 강서구 양천로 28, 벽산에어트리움 본관동 1층 126~127호 (방화동)","서울특별시"
394640,"휴게음식점",3780000,20130917,"영업/정상",NA,"233.99","투썸플레이스  성남모란역점","커피숍",233.99,"경기도 성남시 중원구 성남대로1148번길 3, 지층,1층 (성남동)","경기도"
394913,"휴게음식점",4020000,20160705,"영업/정상",NA,"123.95","투썸플레이스 군포당동점","커피숍",123.95,"경기도 군포시 용호2로 63-8, 103,104호 (당동, 금당빌딩)","경기도"
395309,"휴게음식점",4080000,20170725,"영업/정상",NA,"192.00","투썸플레이스(안성중앙대점)","커피숍",192,"경기도 안성시 대덕면 서동대로 4717","경기도"
396054,"휴게음식점",4010000,20180307,"영업/정상",NA,"414.57","투썸플레이스시흥물왕점","커피숍",414.57,"경기도 시흥시 산현마을길 50, 목감레이크타워 1-2층 101-102, 201-203호 (산현동)","경기도"
396059,"휴게음식점",4160000,20150602,"영업/정상",NA,"213.75","투썸플레이스가평점","커피숍",213.75,"경기도 가평군 가평읍 오리나무길 2-1","경기도"
396124,"휴게음식점",3990000,20150924,"영업/정상",NA,"238.50","투썸플레이스 남양주진접점","아이스크림",238.5,"경기도 남양주시 진접읍 해밀예당3로 87, 106호,107호,202호,203호","경기도"
396328,"휴게음식점",3990000,20161226,"영업/정상",NA,"464.85","투썸플레이스(남양주화도점)","커피숍",464.85,"경기도 남양주시 화도읍 수레로 1180, 1층,2층","경기도"
396579,"휴게음식점",4080000,20130610,"영업/정상",NA,"271.94","투썸플레이스 안성한경대점","커피숍",271.94,"경기도 안성시 중앙로 274, 1~2층 전호 (석정동)","경기도"
396690,"휴게음식점",3510500,20131213,"영업/정상",NA,"287.93","투썸플레이스 인천인하대후문점","커피숍",287.93,"인천광역시 미추홀구 인하로 75 (용현동)","인천광역시"
396898,"휴게음식점",3520000,20131106,"영업/정상",NA,"202.40","투썸플레이스 인천송도유원지점","커피숍",202.4,"인천광역시 연수구 청량로 83, 지상1층 (동춘동)","인천광역시"
396932,"휴게음식점",3560000,20130822,"영업/정상",NA,"96.46","투썸플레이스 청라홈플러스점","커피숍",96.46,"인천광역시 서구 중봉대로 587, 2층 (경서동, 홈플러스 인천청라점)","인천광역시"
397045,"휴게음식점",3500000,20140401,"영업/정상",NA,"92.13","투썸플레이스 송림점","커피숍",92.13,"인천광역시 동구 송미로 17-7, G동 101,102호 (송림동)","인천광역시"
397064,"휴게음식점",3510500,20130916,"영업/정상",NA,"130.15","투썸플레이스(주안점)","커피숍",130.15,"인천광역시 미추홀구 미추홀대로734번길 24 (주안동)","인천광역시"
397196,"휴게음식점",3560000,20140507,"영업/정상",NA,"157.65","투썸플레이스 완정점","커피숍",157.65,"인천광역시 서구 청마로19번길 20 (당하동)","인천광역시"
397287,"휴게음식점",3520000,20131226,"영업/정상",NA,"179.43","투썸플레이스 송도센트럴파크점","커피숍",179.43,"인천광역시 연수구 센트럴로 194, A동 지상1층 139, 140, 141 142호 (송도동, 센트럴파크2 )","인천광역시"
397346,"휴게음식점",3490000,20141001,"영업/정상",NA,"188.64","투썸플레이스인천영종도점","커피숍",188.64,"인천광역시 중구 하늘별빛로 71, 102,103,201호 (중산동, 타임프라자)","인천광역시"
397362,"휴게음식점",3530000,20091228,"영업/정상",NA,"35.78","투썸플레이스인천CGV","일반조리판매",35.78,"인천광역시 남동구 예술로 198, 4층 (구월동)","인천광역시"
397829,"휴게음식점",5380000,20140304,"영업/정상",NA,"272.25","투썸플레이스양산북점(2)점","커피숍",272.25,"경상남도 양산시 삼성3길 3 (북정동, 1층)","경상남도"
397830,"휴게음식점",5380000,20160426,"영업/정상",NA,"456.05","투썸플레이스 양산통도사점","커피숍",456.05,"경상남도 양산시 하북면 통도사로 45, 2~3층","경상남도"
397855,"휴게음식점",5380000,20140414,"영업/정상",NA,"269.85","투썸플레이스 덕계점","커피숍",269.85,"경상남도 양산시 번영로 13, 삼정빌딩 1-2층 (덕계동)","경상남도"
397858,"휴게음식점",5380000,20140306,"영업/정상",NA,"297.06","투썸플레이스양산물금점","커피숍",297.06,"경상남도 양산시 물금읍 범어로 76 (네오코아 106호,202호)","경상남도"
397904,"휴게음식점",5380000,20151211,"영업/정상",NA,"118.59","투썸플레이스 양산석산점","커피숍",118.59,"경상남도 양산시 동면 금오2길 65-1, 1층","경상남도"
397923,"휴게음식점",5380000,20131021,"영업/정상",NA,"297.66","투썸플레이스양산신도시점","커피숍",297.66,"경상남도 양산시 양산역3길 10 (중부동, 1~2층)","경상남도"
398283,"휴게음식점",5380000,20161220,"영업/정상",NA,"303.42","투썸플레이스 양산CGV점","커피숍",303.42,"경상남도 양산시 물금읍 백호로 68, 1-2층 104, 105, 203, 204호","경상남도"
398420,"휴게음식점",5090000,20171019,"영업/정상",NA,"202.20","투썸플레이스영주가흥점","커피숍",202.2,"경상북도 영주시 대학로262번길 10 (가흥동)","경상북도"
398816,"휴게음식점",5210000,20170525,"영업/정상",NA,"185.00","투썸플레이스 경북성주점","커피숍",185,"경상북도 성주군 성주읍 성주로 3263-3, 1층","경상북도"
399194,"휴게음식점",3270000,20140124,"영업/정상",NA,"526.81","투썸플레이스범일동점","커피숍",526.81,"부산광역시 동구 범일로 102 (범일동)","부산광역시"
399287,"휴게음식점",3600000,20171027,"영업/정상",NA,"473.44","투썸플레이스 광주쌍촌DT점","커피숍",473.44,"광주광역시 서구 상무대로956번길 3, 1,2층 (쌍촌동)","광주광역시"
399455,"휴게음식점",3630000,20180423,"영업/정상",NA,"131.68","투썸플레이스장덕점","커피숍",131.68,"광주광역시 광산구 장신로 39, 1층 (장덕동)","광주광역시"
399474,"휴게음식점",3630000,20140813,"영업/정상",NA,"382.60","투썸플레이스첨단호수공원점","커피숍",382.6,"광주광역시 광산구 첨단중앙로182번길 22, 1~2층 (쌍암동)","광주광역시"
399528,"휴게음식점",3540000,20211214,"영업/정상",NA,".00","투썸플레이스 인천부개점","커피숍",0,"인천광역시 부평구 부흥로 412, 1층 (부개동)","인천광역시"
399889,"휴게음식점",3110000,20220124,"영업/정상",NA,"173.52","투썸플레이스 은평이마트점","커피숍",173.52,"서울특별시 은평구 은평로 114, 1층 (응암동)","서울특별시"
400005,"휴게음식점",3160000,20211230,"영업/정상",NA,"251.90","투썸플레이스 구로역점","커피숍",251.9,"서울특별시 구로구 새말로 19, 1층 (구로동)","서울특별시"
400080,"휴게음식점",3210000,20220106,"영업/정상",NA,"128.75","투썸플레이스 강남역더에셋점","커피숍",128.75,"서울특별시 서초구 서초대로74길 14, 1층 (서초동)","서울특별시"
400225,"휴게음식점",4040000,20211227,"영업/정상",NA,"243.12","투썸플레이스 한강미사아이에스비즈타워점","커피숍",243.12,"경기도 하남시 미사대로 510, 한강미사 아이에스비즈 1층 140, 141, 142호 (덕풍동)","경기도"
400568,"휴게음식점",3660000,20211215,"영업/정상",NA,"177.68","투썸플레이스 블랙타워점","커피숍",177.68,"대전광역시 서구 둔산로51번길 30, 1층 101,102,103호 (둔산동)","대전광역시"
400822,"휴게음식점",3520000,20211215,"영업/정상",NA,"160.46","투썸플레이스 송도캠퍼스타운점","커피숍",160.46,"인천광역시 연수구 송도과학로27번길 55, 301동 지상2층 B-209,210호 (송도동, 롯데캐슬 캠퍼스타운)","인천광역시"
400886,"휴게음식점",3130000,20220114,"영업/정상",NA,"191.52","투썸플레이스 마포노고산점","커피숍",191.52,"서울특별시 마포구 신촌로 128, 1층 일부호 (노고산동)","서울특별시"
401151,"휴게음식점",5530000,20211213,"영업/정상",NA,"181.30","투썸플레이스 화성남양점","기타 휴게음식점",181.3,"경기도 화성시 남양읍 역골로 29-24, 1층","경기도"
401585,"휴게음식점",3910000,20211221,"영업/정상",NA,"163.70","투썸플레이스평택베스트원점","커피숍",163.7,"경기도 평택시 경기대로 945, 평택고덕아이파크 판매시설동 1층 141호 (장당동)","경기도"
401631,"휴게음식점",4050000,20211220,"영업/정상",NA,"220.00","투썸플레이스 용인신봉점","커피숍",220,"경기도 용인시 수지구 신봉1로 52-14, 디케이 1층 일부호 (신봉동)","경기도"
401643,"휴게음식점",5710000,20220119,"영업/정상",NA,"463.29","투썸플레이스 모충로점","커피숍",463.29,"충청북도 청주시 서원구 모충로 58, 1층, 2층 (모충동)","충청북도"
401957,"휴게음식점",3470000,20211217,"영업/정상",NA,"225.65","투썸플레이스 월광수변공원점","커피숍",225.65,"대구광역시 달서구 월곡로 14, 1층 (도원동)","대구광역시"
402037,"휴게음식점",4030000,20211222,"영업/정상",NA,"165.60","투썸플레이스 의왕포일점","커피숍",165.6,"경기도 의왕시 안양판교로 103, 포레스타타워 102호 (포일동)","경기도"
402818,"휴게음식점",3830000,20220104,"영업/정상",NA,"","투썸플레이스 안양비산늘사랑점","커피숍",0,"경기도 안양시 동안구 경수대로898번길 14, 1층 (비산동)","경기도"
403030,"휴게음식점",5530000,20220113,"영업/정상",NA,"680.52","투썸플레이스 화성북양DT점","기타 휴게음식점",680.52,"경기도 화성시 남양읍 화성로 1500, 1,2층","경기도"
403690,"휴게음식점",5350000,20200319,"영업/정상",NA,"310.91","투썸플레이스 장유율하원메이저","커피숍",310.91,"경상남도 김해시 율하임수길 5, 1층, 2층 일부 (장유동)","경상남도"
403777,"휴게음식점",3160000,20200330,"영업/정상",NA,"99.09","투썸플레이스 신도림 아름제일여성병원점","커피숍",99.09,"서울특별시 구로구 새말로 94, 1층 (구로동)","서울특별시"
403843,"휴게음식점",3050000,20200128,"영업/정상",NA,"207.90","투썸플레이스 장안동사거리점","커피숍",207.9,"서울특별시 동대문구 답십리로 273, 한양빌딩 1층 (장안동)","서울특별시"
404054,"휴게음식점",3700000,20200115,"영업/정상",NA,".00","투썸플레이스울산무거점","커피숍",383.18,"울산광역시 남구 대학로 128, 하늘빌딩 1~2층 (무거동)","울산광역시"
404164,"휴게음식점",3600000,20200304,"영업/정상",NA,"352.94","투썸플레이스마륵DT점","커피숍",352.94,"광주광역시 서구 상무대로 632, 1~2층 (마륵동)","광주광역시"
404491,"휴게음식점",4040000,20200107,"영업/정상",NA,"118.80","투썸플레이스 하남테크노벨리U1센터점","커피숍",118.81,"경기도 하남시 하남대로 947, 하남테크노밸리 U1 CENTER 1층 D-106호 (풍산동)","경기도"
404593,"휴게음식점",3860000,20200302,"영업/정상",NA,"294.66","투썸플레이스 부천신중동역점","커피숍",294.66,"경기도 부천시 길주로 276, 무광오피스빌딩 101, 206호 (중동)","경기도"
404670,"휴게음식점",3180000,20200318,"영업/정상",NA,"173.00","투썸플레이스여의도롯데캐슬아이비점","커피숍",173,"서울특별시 영등포구 국제금융로 86, 131호 (여의도동, 롯데캐슬 아이비)","서울특별시"
404865,"휴게음식점",3990000,20200302,"영업/정상",NA,"412.50","투썸플레이스 남양주장현점","커피숍",412.5,"경기도 남양주시 진접읍 금강로1573번길 6, 1층","경기도"
404937,"휴게음식점",3060000,20200318,"영업/정상",NA,"191.00","투썸플레이스 망우점","커피숍",191,"서울특별시 중랑구 망우로 403, 삼부빌딩 1층 (망우동)","서울특별시"
405326,"휴게음식점",4530000,20200327,"영업/정상",NA,"265.78","투썸플레이스 서산예천점","커피숍",265.78,"충청남도 서산시 예천1로 3-57, 1~2층 (예천동)","충청남도"
405384,"휴게음식점",4250000,20200311,"영업/정상",NA,"37.40","투썸플레이스오션월드점","커피숍",37.4,"강원도 홍천군 서면 한치골길 262, 오션월드 실내존 1층","강원도"
405564,"휴게음식점",4080000,20200213,"영업/정상",NA,"315.86","투썸플레이스 안성공도점","커피숍",315.86,"경기도 안성시 공도읍 공도로 25","경기도"
405583,"휴게음식점",3910000,20200311,"영업/정상",NA,"280.00","투썸플레이스세교점","커피숍",280,"경기도 평택시 세교4로 9, 1층 (세교동)","경기도"
405857,"휴게음식점",3040000,20200317,"영업/정상",NA,"451.55","투썸플레이스(A TWOSOME PLACE)구의역점","커피숍",451.55,"서울특별시 광진구 자양로 116, 1층 102,103,103-1,105,106,107,108호 (구의동, 웰츠타워)","서울특별시"
405901,"휴게음식점",3000000,20200212,"영업/정상",NA,"363.00","투썸플레이스 동묘앞역점","커피숍",363,"서울특별시 종로구 종로 335, 원풍빌딩 1층 (창신동)","서울특별시"
405929,"휴게음식점",3210000,20200212,"영업/정상",NA,"252.96","투썸플레이스 파이낸셜뉴스빌딩점","커피숍",252.96,"서울특별시 서초구 강남대로 315, 파이낸셜뉴스빌딩 1층 (서초동)","서울특별시"
406213,"휴게음식점",3420000,20200313,"영업/정상",NA,"280.22","투썸플레이스 대구이시아점","기타 휴게음식점",280.22,"대구광역시 동구 팔공로51길 11, 1~2층 103호, 201호 (봉무동)","대구광역시"
406357,"휴게음식점",5070000,20200210,"영업/정상",NA,"610.52","투썸플레이스 경북신도청중앙점","커피숍",610.52,"경상북도 안동시 풍천면 검무로 10-19, 1,2층","경상북도"
406435,"휴게음식점",4190000,20200214,"영업/정상",NA,"241.05","투썸플레이스문막점","커피숍",241.05,"강원도 원주시 문막읍 원문로 1700, 101,201,202호 (서원주 코아루 아너스)","강원도"
406546,"휴게음식점",3440000,20200214,"영업/정상",NA,"460.85","투썸플레이스대구남구청희망로점","커피숍",460.85,"대구광역시 남구 희망로 5, 1-3층 (봉덕동)","대구광역시"
406727,"휴게음식점",3070000,20200224,"영업/정상",NA,"303.49","투썸플레이스 고대SK미래관점","커피숍",303.49,"서울특별시 성북구 안암로 145, 고려대학교안암캠퍼스 SK미래관 지하2층 (안암동5가)","서울특별시"
406772,"휴게음식점",4400000,20200309,"영업/정상",NA,"158.47","투썸플레이스(A TWOSOME PLACE) 제천강저점","커피숍",158.47,"충청북도 제천시 청풍호로10길 40, 1층 (강제동)","충청북도"
407731,"휴게음식점",3630000,20200324,"영업/정상",NA,"261.36","투썸플레이스(광산구청점)","커피숍",261.36,"광주광역시 광산구 광산로29번길 16, 동성빌딩 1~2층 (송정동)","광주광역시"
407785,"휴게음식점",3210000,20200324,"영업/정상",NA,"330.75","투썸플레이스 서초역점","커피숍",330.75,"서울특별시 서초구 서초대로 254, 102호, 103호 (서초동)","서울특별시"
407822,"휴게음식점",3470000,20200226,"영업/정상",NA,"324.17","투썸플레이스대구계명대병원점","기타 휴게음식점",324.17,"대구광역시 달서구 달구벌대로 1019, 2~3층 (호산동)","대구광역시"
408965,"휴게음식점",4060000,20191105,"영업/정상",NA,"174.81","투썸플레이스 파주야당역점","커피숍",174.81,"경기도 파주시 소리천로 29, 유은타워5 128,129,130,131호 (야당동)","경기도"
409456,"휴게음식점",3180000,20130719,"영업/정상",NA,"112.48","투썸플레이스영등포구청역점","커피숍",112.48,"서울특별시 영등포구 당산로 118 (당산동3가, 외1필지 1층 일부)","서울특별시"
409546,"휴게음식점",3060000,20160725,"영업/정상",NA,"130.21","투썸플레이스 묵동자이점","커피숍",130.21,"서울특별시 중랑구 동일로 932, 1층 2-108,2-109호 (묵동, 묵동자이2단지)","서울특별시"
409624,"휴게음식점",3180000,20150724,"영업/정상",NA,"128.70","투썸플레이스대림삼거리점","커피숍",128.7,"서울특별시 영등포구 시흥대로 675 (대림동, 삼성YJ그랜드빌딩본관동 1층 101호)","서울특별시"
409893,"휴게음식점",3060000,20160920,"영업/정상",NA,"138.00","투썸플레이스 신내홈플러스점","커피숍",138,"서울특별시 중랑구 신내로 201 (신내동)","서울특별시"
409905,"휴게음식점",3060000,20130722,"영업/정상",NA,"246.57","투썸플레이스 상봉역점","커피숍",246.57,"서울특별시 중랑구 망우로 308, 지상 1, 2층 (상봉동)","서울특별시"
409982,"휴게음식점",3000000,20130404,"영업/정상",NA,"","투썸플레이스 종로5가역점","커피숍",188.1,"서울특별시 종로구 종로 201-1, 1층 (종로4가)","서울특별시"
410314,"휴게음식점",3180000,20130424,"영업/정상",NA,"210.00","투썸플레이스당산역","과자점",210,"서울특별시 영등포구 양평로 36, 1,2층 (당산동6가, 길조빌딩)","서울특별시"
410483,"휴게음식점",3180000,20130522,"영업/정상",NA,"178.20","투썸플레이스","커피숍",178.2,"서울특별시 영등포구 국제금융로2길 7 (여의도동, 한주빌딩 1층 북동측 일부)","서울특별시"
410611,"휴게음식점",3060000,20160512,"영업/정상",NA,"177.00","투썸플레이스","커피숍",177,"서울특별시 중랑구 면목로 301, 1층 (면목동)","서울특별시"
410708,"휴게음식점",3180000,20130117,"영업/정상",NA,"112.20","천희(투썸플레이스선유도역점)","커피숍",112.2,"서울특별시 영등포구 양평로22길 10, 1층 (양평동4가)","서울특별시"
410797,"휴게음식점",3230000,20100106,"영업/정상",NA,"122.73","투썸플레이스 송파장지역점","커피숍",122.73,"서울특별시 송파구 충민로 66, F동 B1029호 (문정동, 가든파이브 라이프)","서울특별시"
411020,"휴게음식점",3000000,20121221,"영업/정상",NA,"447.03","투썸플레이스광화문","커피숍",447.03,"서울특별시 종로구 새문안로 85, 1~3층 (신문로1가)","서울특별시"
411322,"휴게음식점",3000000,20140610,"영업/정상",NA,"15.16","투썸플레이스 씨지브이 대학로","커피숍",15.16,"서울특별시 종로구 대명길 28, 지상8층 (명륜2가, 대학로CGV)","서울특별시"
411339,"휴게음식점",3230000,20020801,"영업/정상",NA,"432.00","투썸플레이스 잠실신천점","다방",432,"서울특별시 송파구 백제고분로7길 9, 1~3층 (잠실동)","서울특별시"
411384,"휴게음식점",3180000,20131119,"영업/정상",NA,"178.27","투썸플레이스문래하이테크시티점","커피숍",178.27,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 2동 1층 104호 (문래동3가)","서울특별시"
411468,"휴게음식점",3180000,20090911,"영업/정상",NA,"190.75","투썸플레이스CGV영등포점","패스트푸드",190.75,"서울특별시 영등포구 영중로 15 (영등포동4가,4층 (구 441-10번지 4층))","서울특별시"
411539,"휴게음식점",3210000,20170526,"영업/정상",NA,"337.17","투썸플레이스","커피숍",337.17,"서울특별시 서초구 반포대로 34, 1층 (서초동, 로얄빌딩)","서울특별시"
411687,"휴게음식점",3000000,20140203,"영업/정상",NA,"","투썸플레이스 종각역점","다방",355.71,"서울특별시 종로구 종로 72, 지상 2~5층 (종로2가)","서울특별시"
411689,"휴게음식점",3000000,20120620,"영업/정상",NA,"148.20","투썸플레이스 종로구청점","커피숍",148.2,"서울특별시 종로구 종로5길 58 (수송동)","서울특별시"
411709,"휴게음식점",3180000,20120822,"영업/정상",NA,"56.60","투썸플레이스여의도씨지브이","커피숍",56.6,"서울특별시 영등포구 국제금융로 10 (여의도동, 국제금융센터 B3F)","서울특별시"
412031,"휴게음식점",3180000,20180406,"영업/정상",NA,"203.13","투썸플레이스영등포시장사거리점","커피숍",203.13,"서울특별시 영등포구 영등포로 193, 지하1층, 지상1층 (영등포동6가)","서울특별시"
412040,"휴게음식점",3230000,20171226,"영업/정상",NA,"125.13","투썸플레이스 경찰병원역점","커피숍",125.13,"서울특별시 송파구 중대로 135, 아이티벤처타워 동관1층 101-3호 (가락동)","서울특별시"
412041,"휴게음식점",3230000,20180313,"영업/정상",NA,"290.53","투썸플레이스 가락시장역점","커피숍",290.53,"서울특별시 송파구 중대로 113, 전기회관  1층 (가락동)","서울특별시"
412043,"휴게음식점",3230000,20180312,"영업/정상",NA,"197.80","투썸플레이스(송파올림픽아파트남문점)","커피숍",197.8,"서울특별시 송파구 위례성대로 198, 1층 (오금동)","서울특별시"
412115,"휴게음식점",3230000,20180108,"영업/정상",NA,"359.44","투썸플레이스 송파구청사거리점","커피숍",359.44,"서울특별시 송파구 오금로 81, 송파빌딩 1층 (방이동)","서울특별시"
412207,"휴게음식점",3210000,20180119,"영업/정상",NA,"247.91","투썸플레이스 양재매헌역점","커피숍",247.91,"서울특별시 서초구 강남대로16길 3, 디에스타워 1층 (양재동)","서울특별시"
412375,"휴게음식점",3180000,20170724,"영업/정상",NA,"255.70","투썸플레이스대방역점","커피숍",255.7,"서울특별시 영등포구 영등포로 422 (신길동, 1층 1호~5호)","서울특별시"
412391,"휴게음식점",3000000,20060117,"영업/정상",NA,"","투썸플레이스 혜화로타리점","커피숍",108.96,"서울특별시 종로구 창경궁로 269 (혜화동,2층)","서울특별시"
412563,"휴게음식점",3000000,20180306,"영업/정상",NA,"127.50","투썸플레이스 LG광화문빌딩점","커피숍",127.5,"서울특별시 종로구 새문안로 58, LG광화문빌딩 지하1층 B105호 (신문로2가)","서울특별시"
412753,"휴게음식점",3230000,20120426,"영업/정상",NA,"26.07","투썸플레이스 롯데월드점","커피숍",26.07,"서울특별시 송파구 올림픽로 240, 지상1층 (잠실동, 롯데월드어드벤처)","서울특별시"
412871,"휴게음식점",3230000,20170602,"영업/정상",NA,"164.00","투썸플레이스 송파위례트랜짓몰점","기타 휴게음식점",164,"서울특별시 송파구 위례광장로 170, B동 113,114,115,116호 (장지동, 힐스테이트송파위례)","서울특별시"
413024,"휴게음식점",3090000,20130401,"영업/정상",NA,"272.73","투썸플레이스창동역점","커피숍",272.73,"서울특별시 도봉구 노해로 381, 지상1층 (창동)","서울특별시"
413153,"휴게음식점",3090000,20131125,"영업/정상",NA,"267.63","투썸플레이스(창동이마트점)","커피숍",267.63,"서울특별시 도봉구 노해로65길 14-3, 지상2층 (창동)","서울특별시"
413354,"휴게음식점",3090000,20170118,"영업/정상",NA,"325.25","투썸플레이스쌍문중앙점","커피숍",470.88,"서울특별시 도봉구 도봉로 482, 지상1,2층 (창동)","서울특별시"
413550,"휴게음식점",3040000,20170329,"영업/정상",NA,"283.62","투썸플레이스아차산역점","커피숍",283.62,"서울특별시 광진구 천호대로 642, 1-2층 (능동)","서울특별시"
413556,"휴게음식점",3090000,20160714,"영업/정상",NA,"194.46","투썸플레이스 방학역점","커피숍",194.46,"서울특별시 도봉구 도봉로 696, 2층 (방학동)","서울특별시"
413655,"휴게음식점",3040000,20010426,"영업/정상",NA,"42.55","투썸플레이스 강변씨지브이","커피숍",42.55,"서울특별시 광진구 광나루로56길 85, 10층 (구의동)","서울특별시"
413714,"휴게음식점",3100000,20121116,"영업/정상",NA,"222.32","투썸플레이스","커피숍",222.32,"서울특별시 노원구 석계로1길 10, 2층 (월계동)","서울특별시"
413855,"휴게음식점",3150000,20171226,"영업/정상",NA,"309.93","투썸플레이스 마곡점","커피숍",309.93,"서울특별시 강서구 마곡중앙6로 40, 장흥빌딩 1,2층 101, 201,202,203호 (마곡동)","서울특별시"
413914,"휴게음식점",3100000,20150227,"영업/정상",NA,"224.00","투썸플레이스상계점","커피숍",224,"서울특별시 노원구 한글비석로 412, 1층 (상계동)","서울특별시"
414067,"휴게음식점",3150000,20180326,"영업/정상",NA,"184.62","투썸플레이스 강서구청점","커피숍",184.62,"서울특별시 강서구 화곡로 347, 1~2층 115~116, 209~210호 (화곡동, 그랜드아이파크)","서울특별시"
414152,"휴게음식점",3170000,20140305,"영업/정상",NA,"132.04","투썸플레이스","커피숍",132.04,"서울특별시 금천구 두산로 70, 지상1층 T-122호 (독산동, 현대지식산업센터)","서울특별시"
